timestamp,festool_charger_accuConnected_0,festool_charger_accuConnected_1,festool_charger_accuConnected_2,festool_charger_accuConnected_3,festool_charger_accuConnected_4,festool_charger_accuConnected_5,festool_charger_accuConnected_6,festool_charger_accuConnected_7,festool_charger_accuLoading_0,festool_charger_accuLoading_1,festool_charger_accuLoading_2,festool_charger_accuLoading_3,festool_charger_accuLoading_4,festool_charger_accuLoading_5,festool_charger_accuLoading_6,festool_charger_accuLoading_7,festool_charger_batteryLow_0,festool_charger_batteryLow_1,festool_charger_capacities_0,festool_charger_capacities_1,festool_charger_capacities_2,festool_charger_capacities_3,festool_charger_capacities_4,festool_charger_capacities_5,festool_charger_capacities_6,festool_charger_capacities_7,festool_charger_chargerConnected_0,festool_charger_chargerConnected_1,festool_charger_externalPower_0,festool_charger_externalPower_1,festool_charger_message,festool_charger_time_0,festool_charger_time_1,festool_charger_version_0,festool_charger_version_1,festool_charger_voltages_0,festool_charger_voltages_1,festool_charger_voltages_2,festool_charger_voltages_3,festool_charger_voltages_4,festool_charger_voltages_5,festool_charger_voltages_6,festool_charger_voltages_7,power_batteryLow,power_batteryLowShutdownCounter,power_batteryType,power_ext_power,power_num_chargers,power_voltage,charger_0_bat1temp,charger_0_bat2temp,charger_0_batteryVoltage,charger_0_chargerNumber,charger_0_chargingCurrent,charger_0_state,charger_0_state_number,charger_0_time,charger_0_version,charger_1_bat1temp,charger_1_bat2temp,charger_1_batteryVoltage,charger_1_chargerNumber,charger_1_chargingCurrent,charger_1_state,charger_1_state_number,charger_1_time,charger_1_version,controller_hardware,controller_software,analoginputarray_0,analoginputarray_1,analoginputarray_2,analoginputarray_3,analoginputarray_4,analoginputarray_5,analoginputarray_6,analoginputarray_7,digitalinputarray_0,digitalinputarray_1,digitalinputarray_2,digitalinputarray_3,digitalinputarray_4,digitalinputarray_5,digitalinputarray_6,digitalinputarray_7,digitaloutputstatus_0,digitaloutputstatus_1,digitaloutputstatus_2,digitaloutputstatus_3,digitaloutputstatus_4,digitaloutputstatus_5,digitaloutputstatus_6,digitaloutputstatus_7,relaystatus_0,relaystatus_1,distancesensorarray_0,distancesensorarray_1,distancesensorarray_2,distancesensorarray_3,distancesensorarray_4,distancesensorarray_5,distancesensorarray_6,distancesensorarray_7,distancesensorarray_8,odometry_x,odometry_y,odometry_phi,odometry_vx,odometry_vy,odometry_omega,odometry_seq,image_version,power_output_current
2025-04-16T15:13:34.464596,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,56419,0,2.2.6,0.0.0,18.677000045776367,18.709001541137695,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.709001541137695,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.00244140625,0.0048828125,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.21706953291704462,3.5186765681479346,-1.483333038519837,0.3502899706363678,0.009817476384341717,-0.24683940410614014,12269,"4.20.8
",0.22434520721435547
2025-04-16T15:13:34.854789,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,56419,0,2.2.6,0.0.0,18.677000045776367,18.709001541137695,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.677000045776367,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.0048828125,0.0048828125,0.00244140625,0.0048828125,0.00244140625,0.0048828125,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.2224003456674776,3.3995694491751967,-1.5518472244261319,0.3264838755130768,0,-0.1346396803855896,12276,"4.20.8
",0.25733715295791626
2025-04-16T15:13:35.185200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,56419,0,2.2.6,0.0.0,18.677000045776367,18.709001541137695,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.677000045776367,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.00244140625,0.0048828125,0.0048828125,0.0048828125,0.0048828125,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.22203299234957222,3.3166396475504647,-1.5905188620090485,0.2278585284948349,0.0019634952768683434,-0.08975978195667267,12282,"4.20.8
",0.25733715295791626
2025-04-16T15:13:35.507867,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,57319,0,2.2.6,0.0.0,18.677000045776367,18.677000045776367,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.74100112915039,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0,0.00244140625,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.0048828125,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.21968638604386367,3.247149108308607,-1.6119863092899323,0.27206990122795105,0,-0.0336599200963974,12288,"4.20.8
",0.23754198849201202
2025-04-16T15:13:35.843609,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,57319,0,2.2.6,0.0.0,18.677000045776367,18.677000045776367,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.74100112915039,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.0048828125,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.211142601076057,3.0745592760569544,-1.6223087372899399,0.4217083156108856,0,0.0336599200963974,12297,"4.20.8
",0.2507387697696686
2025-04-16T15:13:36.186374,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,58219,0,2.2.6,0.0.0,18.709001541137695,18.74100112915039,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.74100112915039,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.0048828125,0.00244140625,0.0048828125,0.0048828125,0.0048828125,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.20686716889463685,2.974528488501466,-1.6090191900730133,0.40130311250686646,0,0.0673198401927948,12302,"4.20.8
",0.23094359040260315
2025-04-16T15:13:36.566359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,58219,0,2.2.6,0.0.0,18.709001541137695,18.74100112915039,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.387001037597656,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.20450089110481912,2.788728301298297,-1.5592773501953292,0.4081048369407654,-0.003926990553736687,0.07853981852531433,12311,"4.20.8
",0.23094359040260315
2025-04-16T15:13:36.876182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,58219,0,2.2.6,0.0.0,18.709001541137695,18.74100112915039,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.387001037597656,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.00244140625,0.0048828125,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.20639328595732154,2.6373480558054547,-1.5549139082431793,0.43531182408332825,0.003926990553736687,0.022439945489168167,12318,"4.20.8
",0.26393553614616394
2025-04-16T15:13:37.271452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,59119,0,2.2.6,0.0.0,18.935001373291016,18.387001037597656,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.387001037597656,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.0048828125,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.2085277407000766,2.528006568544014,-1.553692251443863,0.4217083156108856,0.007853981107473373,0.07853981107473373,12323,"4.20.8
",0.2441403716802597
2025-04-16T15:13:37.591484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,59119,0,2.2.6,0.0.0,18.935001373291016,18.387001037597656,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.483001708984375,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.0048828125,0.0048828125,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.35446614027023315,0.4099999964237213,0.21362677624083123,2.3672656479543783,-1.5287155929064395,0.4149065613746643,-0.007853981107473373,0.056099873036146164,12331,"4.20.8
",0.22434520721435547
2025-04-16T15:13:37.948980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,60019,0,2.2.6,0.0.0,18.96700096130371,18.483001708984375,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.483001708984375,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.0048828125,0.0048828125,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.36504557728767395,0.4099999964237213,0.21908432696218363,2.270153833277475,-1.5072666704654694,0.39450135827064514,0,0.1346396803855896,12336,"4.20.8
",0.22434520721435547
2025-04-16T15:13:38.270768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,60019,0,2.2.6,0.0.0,18.96700096130371,18.483001708984375,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.451000213623047,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.2605794370174408,0.4099999964237213,0.23290208381755642,2.100973798893294,-1.476025015115738,0.43531182408332825,-0.003926990553736687,0.044879890978336334,12344,"4.20.8
",0.2507387697696686
2025-04-16T15:13:38.651574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,60019,0,2.2.6,0.0.0,18.96700096130371,18.483001708984375,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.451000213623047,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.2687174379825592,0.4099999964237213,0.2512626823689807,1.9265951221687203,-1.4490474299035316,0.42851006984710693,0.007853981107473373,0.17951956391334534,12352,"4.20.8
",0.28373071551322937
2025-04-16T15:13:39.057221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,"146:20:38:486 IDLE -> SCAN 1
146:20:38:586 SCAN -> IDLE 1
",60819,0,2.2.6,0.0.0,18.96700096130371,18.451000213623047,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.483001708984375,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0,0.0048828125,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.2752052604117947,1.7914739078689648,-1.3158039152622223,0.2992768883705139,0.003926990553736687,0.5273388028144836,12360,"4.20.8
",0.2771323025226593
2025-04-16T15:13:39.480525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,"146:20:38:486 IDLE -> SCAN 1
146:20:38:586 SCAN -> IDLE 1
",60819,0,2.2.6,0.0.0,18.96700096130371,18.451000213623047,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.483001708984375,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.0048828125,0.00244140625,0.0048828125,0.0048828125,0.00244140625,0.00244140625,0.0048828125,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.270751953125,0.4099999964237213,0.4099999964237213,0.31648087443920975,1.6923328994090685,-1.0161308348178864,0.22105678915977478,-0.00589048583060503,0.7068582773208618,12369,"4.20.8
",0.26393553614616394
2025-04-16T15:13:39.806347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,61719,0,2.2.6,0.0.0,18.96700096130371,18.483001708984375,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.483001708984375,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.35074605501704764,1.647337705646541,-0.8629656890874986,0.2516646385192871,0,0.572218656539917,12374,"4.20.8
",0.2177468240261078
2025-04-16T15:13:40.157013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,61719,0,2.2.6,0.0.0,18.96700096130371,18.483001708984375,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.354000091552734,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.0048828125,0.0048828125,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4486045710273156,1.5600582084806032,-0.6351255476474762,0.2992768883705139,0,0.4712388813495636,12383,"4.20.8
",0.2507387697696686
2025-04-16T15:13:40.489776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,61719,0,2.2.6,0.0.0,18.96700096130371,18.483001708984375,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.354000091552734,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0,0.00244140625,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4837508816634337,1.535514167704435,-0.5692218019244758,0.32988476753234863,-0.00589048583060503,0.4039190113544464,12386,"4.20.8
",0.26393553614616394
2025-04-16T15:13:40.784348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,62619,0,2.2.6,0.0.0,18.96700096130371,18.354000091552734,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.451000213623047,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0,0.00244140625,0.0048828125,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.00244140625,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.6014123702633909,1.4720526634683753,-0.4401722252368927,0.34688910841941833,0.007853981107473373,0.24683941900730133,12394,"4.20.8
",0.26393553614616394
2025-04-16T15:13:41.146071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,62619,0,2.2.6,0.0.0,18.96700096130371,18.354000091552734,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.451000213623047,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.0048828125,0.00244140625,0.00244140625,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.7022376596245385,1.4288590203179916,-0.3672173321247101,0.25506553053855896,0.0019634952768683434,0.17951956391334534,12401,"4.20.8
",0.28373071551322937
2025-04-16T15:13:41.457998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,63519,0,2.2.6,0.0.0,18.96700096130371,18.451000213623047,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.451000213623047,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0,0.00244140625,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.0048828125,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.7662967141186595,1.4065249493031171,-0.3103196918964386,0.1462375670671463,-0.009817476384341717,0.11219974607229233,12408,"4.20.8
",0.2705339193344116
2025-04-16T15:13:41.769090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,63519,0,2.2.6,0.0.0,18.96700096130371,18.451000213623047,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.516000747680664,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.0048828125,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.40654948353767395,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.808940712927929,1.3939347068163437,-0.2591067853520887,0.0816209688782692,-0.007853981107473373,0.056099873036146164,12416,"4.20.8
",0.2441403716802597
2025-04-16T15:13:42.200291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,63519,0,2.2.6,0.0.0,18.96700096130371,18.451000213623047,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.516000747680664,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.0048828125,0.0048828125,0.00244140625,0.0048828125,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.8207434501385606,1.390443456031383,-0.25267396578839574,-0.006801747251302004,-0.003926990553736687,0.011219972744584084,12422,"4.20.8
",0.3035258650779724
2025-04-16T15:13:42.571556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,64419,0,2.2.6,0.0.0,18.96700096130371,18.516000747680664,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.74100112915039,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.00244140625,0.0048828125,0.0048828125,0.0048828125,0.00244140625,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.8200249130996969,1.3900849380062215,-0.17493448556713792,-0.003400873625651002,0.0019634952768683434,0.24683941900730133,12430,"4.20.8
",0.29032909870147705
2025-04-16T15:13:42.942092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,,64419,0,2.2.6,0.0.0,18.96700096130371,18.516000747680664,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.74100112915039,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.8207895017471185,1.3910574686891297,-0.10733798146247864,0,-0.003926990553736687,0.14585965871810913,12438,"4.20.8
",0.29692748188972473
2025-04-16T15:13:43.292363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,"146:20:43:686 IDLE -> SCAN 1
",65348,0,2.2.6,0.0.0,19,18.74100112915039,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.74100112915039,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.0048828125,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.8205801877372041,1.3909629049842687,-0.07278040051460266,0,0,0.1346396803855896,12444,"4.20.8
",0.3035258650779724
2025-04-16T15:13:43.676060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,"146:20:43:686 IDLE -> SCAN 1
",65348,0,2.2.6,0.0.0,19,18.74100112915039,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.709001541137695,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.00244140625,0.00244140625,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.820237957528229,1.3909605253684434,-0.024684149628980787,0.006801747251302004,0,0.1009797677397728,12453,"4.20.8
",0.2771323025226593
2025-04-16T15:13:44.029687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,-2,-2,-2,-2,-2,-2,0,0,0,0,"146:20:43:686 IDLE -> SCAN 1
",65348,0,2.2.6,0.0.0,19,18.74100112915039,0,0,0,0,0,0,False,240000,Li-Ion,False,1,18.709001541137695,0,0,0,0,0,,0,0,2.2.6,0,0,0,1,0,,0,0,0.0.0,4.0.0,2.1.4,0.0048828125,0,0.0048828125,0.00244140625,0.0048828125,0.00244140625,0.00244140625,0.0048828125,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.819960778081189,1.3911297644599248,-0.005585223436355591,0,0,0,12462,"4.20.8
",0.28373071551322937
